ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Frecuencia de mantenimiento correctivo,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Tipo_Equipo,Potencia_kW,Horas_Recomendadas_Revision
239,1578942000.0,1,5944.0,39,9,225,134.94,0.9,63370.0,3,4866.0,1823
273,1578945600.0,1,2923.3,47,9,302,115.37,3.29,80717.0,2,3607.0,6085
163,1578949200.0,1,7402.24,38,7,560,67.98,3.54,16854.0,1,1337.0,2989
170,1578952800.0,1,1874.05,9,11,1759,97.24,4.99,28598.0,2,3776.0,1173
38,1578956400.0,1,8399.74,14,5,1733,81.89,0.31,58984.0,2,7946.0,3190
20,1578960000.0,1,7261.93,5,5,774,51.0,1.54,35397.0,0,3511.0,4698
124,1578963600.0,1,9662.78,34,11,930,85.33,4.93,61901.0,3,1099.0,8663
420,1578967200.0,1,5771.99,35,16,691,60.49,1.11,51487.0,1,1536.0,1999
152,1578970800.0,1,1389.6,45,12,213,147.64,1.01,13886.0,0,294.0,2236
380,1578974400.0,1,1608.87,38,9,624,63.31,2.76,88196.0,2,2493.0,2315
266,1578978000.0,1,3671.34,6,11,1007,148.28,3.43,7202.0,1,2363.0,5881
327,1578981600.0,0,4441.83,1,9,495,130.96,4.47,30068.0,2,3480.0,4455
163,1578985200.0,1,3232.63,16,7,560,67.98,3.54,16854.0,1,1337.0,2989
5,1578988800.0,0,7082.08,11,8,305,89.98,0.74,32646.0,2,377.0,5978
441,1578992400.0,1,1421.04,31,10,124,74.95,4.88,51929.0,3,4796.0,9453
399,1578996000.0,1,8756.48,12,6,227,57.47,1.58,16168.0,3,1708.0,1141
184,1578999600.0,0,886.83,6,4,476,145.78,4.4,23824.0,0,132.0,5634
297,1579003200.0,1,7158.99,28,9,120,76.25,4.83,41738.0,3,3728.0,8016
139,1579006800.0,1,1518.65,41,7,210,68.25,3.93,22876.0,0,2683.0,2185
273,1579010400.0,0,7227.44,13,9,324,79.16,2.63,54865.0,2,3607.0,6085
458,1579014000.0,0,6699.59,40,15,272,101.43,2.31,5528.0,2,1324.0,6036
178,1579017600.0,1,6203.68,5,11,330,92.9,4.43,97755.0,2,4463.0,8853
424,1579021200.0,0,1004.42,14,11,86,71.22,1.09,52346.0,2,1380.0,4385
13,1579024800.0,1,9088.23,22,11,306,55.39,4.77,31853.0,2,1839.0,5678
380,1579028400.0,1,3118.31,4,9,624,63.31,2.76,88196.0,2,2493.0,2315
80,1579032000.0,1,4625.38,43,5,583,65.29,1.46,48898.0,0,4430.0,2723
261,1579035600.0,0,8740.39,13,6,562,79.15,4.12,52154.0,3,3674.0,8328
106,1579039200.0,1,1621.76,17,8,320,52.46,1.74,90275.0,0,3095.0,2579
362,1579042800.0,1,5367.32,17,8,68,75.93,4.36,51676.0,3,4333.0,3246
72,1579046400.0,1,8330.48,22,7,247,99.88,0.64,22002.0,2,4521.0,1678
330,1579050000.0,1,7952.31,26,12,317,76.57,4.73,51542.0,3,1626.0,4523
84,1579053600.0,1,6541.01,3,11,301,128.92,3.02,15972.0,2,3637.0,1818
125,1579057200.0,0,9772.91,9,14,357,57.25,3.39,59878.0,3,2077.0,547
47,1579060800.0,0,8660.55,33,7,294,118.37,4.37,65427.0,2,1883.0,9004
160,1579064400.0,1,2710.59,10,13,446,130.81,4.31,88158.0,2,2945.0,3638
56,1579068000.0,1,2780.87,19,11,2447,107.94,4.35,95344.0,2,3066.0,3578
258,1579071600.0,1,143.38,13,12,345,112.72,1.07,7999.0,0,7946.0,3712
291,1579075200.0,1,7014.67,15,12,85,125.84,2.0,29522.0,0,685.0,940
339,1579078800.0,0,4856.55,38,15,1009,100.15,3.09,87367.0,1,694.0,2478
63,1579082400.0,1,7048.76,46,13,197,101.04,3.78,31680.0,1,3138.0,6390
264,1579086000.0,1,3933.33,47,14,661,86.74,2.54,33614.0,0,4624.0,4697
447,1579089600.0,1,2773.23,21,9,943,133.28,2.18,43362.0,3,3504.0,7189
377,1579093200.0,1,7037.34,1,8,589,64.97,1.73,18646.0,1,2106.0,3763
65,1579096800.0,1,8189.85,27,4,218,69.88,1.8,41430.0,0,1315.0,7135
231,1579100400.0,1,3036.21,20,9,336,133.42,4.67,74252.0,2,4749.0,6273
103,1579104000.0,0,7456.2,39,10,216,114.1,3.36,2737.0,2,1631.0,1616
432,1579107600.0,1,1132.66,27,12,299,129.92,3.18,49616.0,1,2986.0,7395
37,1579111200.0,1,7669.0,38,13,399,91.37,2.99,64817.0,3,1274.0,2379
338,1579114800.0,1,4590.98,15,14,328,75.3,2.89,81794.0,1,2532.0,7947
322,1579118400.0,1,9156.26,17,4,453,130.48,2.97,64220.0,3,650.0,9074
455,1579122000.0,1,9564.62,47,13,371,94.88,3.63,8051.0,0,378.0,6547
117,1579125600.0,0,9557.32,1,6,319,148.06,4.96,85231.0,2,2068.0,1824
480,1579129200.0,1,1806.81,47,10,250,63.3,3.22,89102.0,2,1931.0,535
179,1579132800.0,0,3595.75,20,10,1794,106.29,0.91,97362.0,1,4059.0,9887
191,1579136400.0,1,7679.11,43,12,508,117.16,2.99,97530.0,0,1915.0,6573
387,1579140000.0,1,5849.29,46,11,393,143.06,4.63,58159.0,0,1909.0,3043
264,1579143600.0,1,2444.0,22,14,661,86.74,2.54,33614.0,0,4624.0,4697
273,1579147200.0,1,5454.9,37,9,324,79.16,2.63,54865.0,2,3607.0,6085
417,1579150800.0,1,5622.62,39,9,769,142.19,3.42,43643.0,0,677.0,6202
428,1579154400.0,1,4441.36,7,8,200,94.82,4.0,2790.0,1,2895.0,3266
258,1579158000.0,1,2400.65,10,12,345,112.72,1.07,7999.0,0,7946.0,3712
184,1579161600.0,1,1365.09,40,4,476,145.78,4.4,23824.0,0,132.0,5634
451,1579165200.0,0,6374.46,11,14,497,131.25,1.81,5089.0,1,1157.0,7516
466,1579168800.0,0,6253.74,5,12,3070,61.21,3.38,10814.0,1,1164.0,3592
144,1579172400.0,0,6735.83,45,9,686,100.95,1.68,70639.0,0,1451.0,7303
89,1579176000.0,1,1567.99,18,7,931,136.2,2.74,35027.0,2,183.0,7833
292,1579179600.0,0,268.38,45,8,501,131.6,3.99,60980.0,3,3230.0,8494
68,1579183200.0,1,2427.13,4,9,391,58.66,0.2,81811.0,3,3445.0,5390
497,1579186800.0,0,6931.73,32,13,2078,116.3,1.52,55874.0,0,3296.0,8256
406,1579190400.0,0,9307.35,21,9,329,105.99,0.25,6343.0,2,2505.0,1688
344,1579194000.0,0,6370.7,2,4,783,140.73,0.25,27355.0,1,-100.0,6729
397,1579197600.0,1,6151.26,7,8,772,120.37,2.42,65314.0,0,2707.0,5146
117,1579201200.0,1,2234.33,36,6,319,148.06,4.96,85231.0,2,2068.0,1824
9,1579204800.0,0,114.69,44,11,1370,138.34,2.69,16539.0,1,3960.0,9489
100,1579208400.0,0,226.92,32,15,385,148.01,3.27,34257.0,0,7946.0,3160
489,1579212000.0,0,9800.68,31,6,287,148.67,1.91,72061.0,2,3820.0,2081
364,1579215600.0,0,7608.49,14,14,386,112.71,1.15,75238.0,1,4786.0,3780
131,1579219200.0,1,14987.245,24,10,380,121.01,1.82,94273.0,2,3935.0,6293
47,1579222800.0,0,7945.33,7,7,294,118.37,4.37,65427.0,2,1883.0,9004
255,1579226400.0,0,6543.92,29,10,547,127.48,0.84,61519.0,3,4850.0,1762
380,1579230000.0,1,3288.41,32,9,624,63.31,2.76,88196.0,2,2493.0,2315
104,1579233600.0,0,4096.54,41,11,232,79.09,1.24,75743.0,3,2664.0,4943
241,1579237200.0,0,930.47,46,9,162,65.86,3.11,50757.0,0,621.0,3529
282,1579240800.0,1,4593.07,46,12,568,99.09,1.46,47001.0,3,2038.0,7994
240,1579244400.0,1,3613.64,21,13,481,130.24,1.95,95038.0,0,194.0,1302
141,1579248000.0,0,5860.58,34,13,342,105.8,2.07,31551.0,2,4459.0,8434
197,1579251600.0,1,6990.05,16,14,871,139.22,3.88,84761.0,0,281.0,4236
149,1579255200.0,1,4595.08,18,11,543,142.98,4.76,23304.0,1,4220.0,684
252,1579258800.0,1,3338.07,21,9,1570,119.67,0.59,20396.0,3,2112.0,3199
302,1579262400.0,1,7166.97,13,13,439,134.73,3.42,39387.0,0,3323.0,9819
490,1579266000.0,0,8758.77,2,18,456,112.52,2.97,56113.0,3,3247.0,6735
193,1579269600.0,0,9460.57,35,10,535,115.67,4.08,86280.0,2,1083.0,2944
490,1579273200.0,1,8431.62,6,18,456,112.52,2.97,56113.0,3,3247.0,6735
283,1579276800.0,1,4101.51,17,8,350,82.99,4.21,14360.0,1,2647.0,7909
31,1579280400.0,1,5007.39,15,9,527,138.45,4.26,17195.0,1,3148.0,4496
246,1579284000.0,0,2835.99,14,12,195,65.33,0.64,61832.0,1,2067.0,9164
202,1579287600.0,1,4682.39,40,7,163,146.77,2.36,97699.0,3,3835.0,7627
262,1579291200.0,0,5723.41,25,7,185,113.38,4.05,98719.0,0,4966.0,7411
208,1579294800.0,1,4318.66,27,11,315,56.3,3.94,41906.0,3,1795.0,6837
66,1579298400.0,0,1880.43,16,3,637,104.57,7.595,10924.0,3,462.0,7767
21,1579302000.0,0,7649.05,42,13,230,77.31,4.7,64012.0,3,755.0,2921
167,1579305600.0,0,9994.59,30,10,1155,96.15,4.11,86976.0,3,-100.0,9737
52,1579309200.0,1,4091.51,17,8,554,51.49,3.69,85257.0,1,1144.0,6556
128,1579312800.0,0,2957.17,9,7,111,73.94,0.18,21595.0,2,3461.0,7529
470,1579316400.0,0,5312.03,11,10,427,119.1,0.28,59616.0,2,2570.0,6128
120,1579320000.0,0,9447.09,29,12,268,117.15,1.24,4946.0,1,3458.0,8225
443,1579323600.0,0,3560.3,34,10,666,123.15,0.31,73441.0,2,4693.0,6355
272,1579327200.0,0,8423.95,22,5,519,108.19,3.51,73097.0,3,7946.0,9701
319,1579330800.0,1,4137.11,9,10,1360,54.75,0.37,8607.0,0,2824.0,4147
336,1579334400.0,1,4953.93,29,8,260,73.83,1.9,1240.0,2,4978.0,7984
308,1579338000.0,0,8319.32,21,12,420,52.72,4.23,61815.0,2,2184.0,8003
209,1579341600.0,0,1506.16,36,14,201,61.34,1.39,57131.0,1,2372.0,5027
418,1579345200.0,1,8991.29,9,6,689,63.47,3.46,22883.0,0,2766.0,1383
306,1579348800.0,1,7022.3,46,8,450,120.94,0.69,74656.0,1,1296.0,9789
321,1579352400.0,1,5173.59,8,11,536,74.01,2.93,97211.0,0,-100.0,5055
495,1579356000.0,0,7100.29,42,8,498,108.5,2.83,47248.0,2,3933.0,7775
249,1579359600.0,1,3419.84,44,4,19,136.92,1.58,34813.0,0,3991.0,9920
221,1579363200.0,1,14987.245,34,13,493,78.05,1.0,47905.0,3,4406.0,1237
69,1579366800.0,0,9081.72,16,8,368,52.09,4.63,6907.0,1,4928.0,9028
205,1579370400.0,1,299.6,14,8,1359,80.69,0.24,99515.0,1,4134.0,8924
102,1579374000.0,0,8442.3,18,11,1419,90.91,4.02,89200.0,0,3278.0,3135
10,1579377600.0,0,5940.8,16,9,1595,116.22,2.27,29884.0,2,465.0,9859
364,1579381200.0,1,4214.08,18,14,424,148.02,1.99,37855.0,1,4786.0,3780
254,1579384800.0,0,5100.49,34,11,998,67.15,1.84,8915.0,1,2796.0,1717
257,1579388400.0,1,1252.55,28,7,143,68.39,1.27,82354.0,3,695.0,8247
28,1579392000.0,1,4106.45,7,15,445,99.43,0.59,25292.0,0,4722.0,9660
473,1579395600.0,1,6519.47,37,10,1085,124.35,7.595,65170.0,1,1796.0,5181
47,1579399200.0,0,1822.35,35,7,294,118.37,4.37,65427.0,2,1883.0,9004
18,1579402800.0,1,2460.38,29,11,641,66.97,4.11,12544.0,3,4246.0,4516
69,1579406400.0,0,8120.56,34,8,368,52.09,4.63,6907.0,1,4928.0,9028
338,1579410000.0,0,4938.04,3,14,328,75.3,2.89,81794.0,1,2532.0,7947
254,1579413600.0,0,8156.56,11,11,998,67.15,1.84,8915.0,1,2796.0,1717
113,1579417200.0,1,2744.96,34,9,1136,87.4,4.39,55785.0,0,216.0,5122
181,1579420800.0,0,9978.83,9,7,907,62.29,4.21,24273.0,3,2769.0,8223
448,1579424400.0,0,7157.61,36,13,919,102.17,0.83,53665.0,1,3877.0,7529
429,1579428000.0,1,1955.24,45,5,575,121.6,2.34,18068.0,0,3119.0,1099
301,1579431600.0,1,5154.59,47,13,447,97.94,3.94,54524.0,1,1734.0,2151
133,1579435200.0,1,5587.32,17,6,494,50.56,3.33,27837.0,1,347.0,8833
2,1579438800.0,0,6073.54,24,14,82,129.66,0.54,83149.0,3,75.0,7390
138,1579442400.0,0,9279.1,1,6,242,106.55,3.52,62651.0,0,1149.0,2920
245,1579446000.0,0,5769.49,26,6,397,104.02,0.69,27333.0,0,3458.0,1501
443,1579449600.0,0,2970.94,20,10,666,123.15,0.31,73441.0,2,4693.0,6355
40,1579453200.0,1,6422.96,16,3,471,61.3,0.73,10205.0,2,4811.0,9303
453,1579456800.0,0,599.74,10,9,477,77.39,3.55,24707.0,1,4432.0,7987
282,1579460400.0,0,8232.34,21,12,568,99.09,1.46,47001.0,3,2038.0,7994
132,1579464000.0,0,2037.78,41,9,546,139.63,2.41,64711.0,2,4940.0,2463
493,1579467600.0,1,285.32,23,10,338,117.7,2.13,63055.0,1,953.0,3630
254,1579471200.0,1,7429.55,10,11,998,67.15,1.84,8915.0,1,2796.0,1717
26,1579474800.0,1,7066.76,3,8,475,59.78,2.0,57221.0,1,7946.0,3605
87,1579478400.0,0,3656.14,20,12,48,86.1,2.68,59050.0,2,1407.0,6355
484,1579482000.0,1,8492.37,28,9,416,95.9,3.34,1448.0,2,1145.0,2060
116,1579485600.0,0,5852.0,7,9,217,69.15,4.52,56275.0,1,731.0,3490
144,1579489200.0,1,4365.83,40,9,686,100.95,1.68,70639.0,0,1451.0,7303
225,1579492800.0,1,1380.02,17,9,415,146.27,1.48,21926.0,2,1484.0,1407
432,1579496400.0,0,7894.78,44,12,299,129.92,3.18,49616.0,1,2986.0,7395
115,1579500000.0,1,9703.76,27,10,112,133.69,2.19,9008.0,2,1491.0,7305
38,1579503600.0,1,1562.38,14,5,1733,81.89,0.31,58984.0,2,7946.0,3190
283,1579507200.0,0,9000.07,26,8,350,82.99,4.21,14360.0,1,2647.0,7909
110,1579510800.0,0,3858.53,37,8,489,147.05,0.44,68804.0,3,2838.0,5809
130,1579514400.0,1,7080.2,36,17,703,145.01,4.42,70117.0,0,633.0,7585
102,1579518000.0,1,9402.54,21,11,1419,90.91,4.02,89200.0,0,3278.0,3135
340,1579521600.0,0,5013.35,22,11,811,83.36,3.57,67825.0,0,3000.0,1986
297,1579525200.0,1,7314.98,1,9,635,137.49,0.94,76688.0,3,3728.0,8016
476,1579528800.0,1,6355.38,2,14,382,62.78,2.07,33831.0,0,1626.0,9660
155,1579532400.0,1,6036.9,7,11,581,57.16,4.6,9994.0,2,1652.0,3195
411,1579536000.0,1,232.55,34,12,119,137.6,1.07,4610.0,3,613.0,3036
449,1579539600.0,1,4364.42,5,6,17,106.33,1.57,39026.0,1,2395.0,8947
327,1579543200.0,1,6208.44,38,9,495,130.96,4.47,30068.0,2,3480.0,4455
419,1579546800.0,1,7412.89,40,8,719,98.35,1.68,49424.0,2,2089.0,8444
315,1579550400.0,0,2060.08,46,9,614,82.43,2.83,84748.0,2,954.0,5662
241,1579554000.0,1,4023.03,8,9,162,65.86,3.11,50757.0,0,621.0,3529
226,1579557600.0,0,3141.22,15,11,42,132.62,1.93,28520.0,0,605.0,3503
367,1579561200.0,1,8626.68,21,6,804,94.14,4.5,2488.0,0,3893.0,4231
214,1579564800.0,1,2587.0,40,11,276,80.86,1.57,76798.0,3,2729.0,2209
118,1579568400.0,1,186.84,30,12,410,113.56,1.55,16048.0,3,1700.0,587
418,1579572000.0,1,4794.08,18,6,689,63.47,3.46,22883.0,0,2766.0,1383
409,1579575600.0,1,5034.82,35,7,678,83.28,3.44,19515.0,0,1251.0,7645
324,1579579200.0,0,9742.8,13,8,418,114.56,4.25,45787.0,1,2102.0,1681
449,1579582800.0,1,6827.48,14,6,17,106.33,1.57,39026.0,1,2395.0,8947
240,1579586400.0,1,782.3,16,13,481,130.24,1.95,95038.0,0,194.0,1302
438,1579590000.0,1,9557.29,29,8,398,129.11,0.26,71431.0,0,3378.0,4455
268,1579593600.0,1,5194.54,7,10,908,132.3,1.97,13176.0,2,1586.0,1606
243,1579597200.0,1,5683.08,3,6,128,103.39,1.62,20798.0,1,1264.0,9542
20,1579600800.0,0,6820.04,38,5,774,51.0,1.54,35397.0,0,3511.0,4698
322,1579604400.0,0,7291.12,20,4,472,107.26,3.09,74967.0,3,650.0,9074
331,1579608000.0,0,8410.48,18,12,430,76.04,0.98,7270.0,2,227.0,7274
157,1579611600.0,0,3519.07,32,15,411,64.33,1.12,59013.0,2,4523.0,3637
55,1579615200.0,1,3156.19,33,9,883,90.83,1.05,77573.0,3,1005.0,3476
167,1579618800.0,1,9856.68,46,10,1155,96.15,4.11,86976.0,3,-100.0,9737
491,1579622400.0,0,8041.21,34,14,226,92.1,1.68,20141.0,1,-100.0,2499
404,1579626000.0,1,4283.62,40,13,548,83.19,1.1,7740.0,1,2390.0,4658
235,1579629600.0,1,4809.64,14,6,1305,89.39,0.76,58238.0,0,3744.0,1706
255,1579633200.0,1,3581.63,17,10,547,127.48,0.84,61519.0,3,4850.0,1762
136,1579636800.0,0,5937.74,29,14,559,104.94,0.71,37123.0,1,2512.0,2104
345,1579640400.0,0,3236.84,2,9,266,110.9,0.23,22343.0,0,3111.0,4591
319,1579644000.0,1,5441.92,2,10,1360,54.75,0.37,8607.0,0,2824.0,4147
47,1579647600.0,1,7680.58,41,7,294,118.37,4.37,65427.0,2,1883.0,9004
278,1579651200.0,0,7264.29,1,15,538,72.06,1.49,74847.0,3,3807.0,3178
173,1579654800.0,1,353.83,15,9,129,56.01,4.36,4723.0,3,1711.0,9571
307,1579658400.0,0,1986.42,3,13,640,116.22,3.85,30624.0,2,1584.0,4722
138,1579662000.0,1,7313.74,4,6,242,106.55,3.52,62651.0,0,1149.0,2920
367,1579665600.0,0,2430.98,42,6,804,94.14,4.5,2488.0,0,3893.0,4231
419,1579669200.0,1,3072.85,35,8,719,98.35,1.68,49424.0,2,2089.0,8444
69,1579672800.0,1,8398.19,13,8,368,52.09,4.63,6907.0,1,4928.0,9028
251,1579676400.0,1,4272.67,31,13,487,134.33,0.68,33360.0,3,2713.0,3142
297,1579680000.0,1,9773.4,1,9,635,137.49,0.94,76688.0,3,3728.0,8016
33,1579683600.0,0,4138.81,2,12,696,112.15,3.65,3750.0,1,4720.0,3143
281,1579687200.0,0,5948.28,23,10,4,97.09,3.25,31744.0,1,529.0,7127
313,1579690800.0,1,9684.37,34,7,381,127.65,3.62,55882.0,3,2934.0,6830
23,1579694400.0,1,8156.32,23,6,469,65.42,2.82,67614.0,0,3918.0,1988
479,1579698000.0,0,6989.93,23,9,279,101.58,4.82,25116.0,1,2723.0,5136
493,1579701600.0,1,9903.2,33,10,338,117.7,2.13,63055.0,1,953.0,3630
455,1579705200.0,1,8074.79,39,13,371,94.88,3.63,8051.0,0,378.0,6547
366,1579708800.0,0,2258.07,38,12,156,125.75,4.98,98451.0,0,2678.0,9876
252,1579712400.0,0,3609.51,34,9,1570,119.67,0.59,20396.0,3,2112.0,3199
464,1579716000.0,0,9125.55,5,12,419,92.4,3.74,84390.0,1,4412.0,1491
6,1579719600.0,0,1666.48,21,10,644,128.65,2.31,1506.0,3,423.0,5091
10,1579723200.0,1,5156.19,15,9,1595,116.22,2.27,29884.0,2,465.0,9859
146,1579726800.0,0,9585.37,27,12,1186,129.72,3.06,9412.0,1,1825.0,5485
26,1579730400.0,0,7128.55,22,8,475,59.78,2.0,57221.0,1,7946.0,3605
363,1579734000.0,1,1079.77,46,14,507,96.6,0.12,70425.0,2,163.0,1073
125,1579737600.0,0,8424.42,27,14,357,57.25,3.39,59878.0,3,2077.0,547
372,1579741200.0,0,4675.63,47,13,442,120.92,3.01,98872.0,0,4925.0,7358
217,1579744800.0,0,1377.52,45,12,711,123.29,0.33,72708.0,0,4783.0,5133
71,1579748400.0,1,5028.72,6,12,314,146.53,1.94,28439.0,3,2617.0,8191
9,1579752000.0,0,1772.82,16,11,1370,138.34,2.69,16539.0,1,3960.0,9489
53,1579755600.0,1,5742.78,22,13,270,88.64,2.09,86769.0,1,3332.0,6373
339,1579759200.0,0,7858.03,40,15,1009,100.15,3.09,87367.0,1,694.0,2478
57,1579762800.0,1,140.74,29,7,599,112.87,3.26,49881.0,3,4585.0,6931
51,1579766400.0,1,3769.89,27,10,541,106.2,2.75,30094.0,1,2157.0,3183
459,1579770000.0,0,3394.38,41,10,422,85.43,0.47,34836.0,0,3352.0,7649
118,1579773600.0,1,4835.62,34,12,410,113.56,1.55,16048.0,3,1700.0,587
368,1579777200.0,0,5624.75,24,15,612,62.13,2.21,58389.0,1,633.0,8203
495,1579780800.0,0,2229.32,14,8,498,108.5,2.83,47248.0,2,3933.0,7775
437,1579784400.0,0,977.52,38,10,528,117.49,3.66,99461.0,1,4432.0,2863
265,1579788000.0,1,5484.55,39,8,745,61.28,4.68,17105.0,3,4783.0,5524
269,1579791600.0,0,4844.19,17,12,108,68.86,1.15,94313.0,0,-100.0,3636
353,1579795200.0,1,1160.07,15,13,1111,67.41,3.52,72352.0,1,2152.0,6467
77,1579798800.0,1,4652.77,25,9,573,128.39,1.44,56467.0,2,2395.0,2555
78,1579802400.0,0,2781.0,14,10,687,56.53,4.63,45017.0,1,4194.0,7519
127,1579806000.0,1,1739.97,39,8,413,117.06,4.74,4871.0,0,1957.0,3472
110,1579809600.0,1,9828.37,11,8,489,147.05,0.44,68804.0,3,2838.0,5809
448,1579813200.0,1,1340.83,6,13,919,102.17,0.83,53665.0,1,3877.0,7529
389,1579816800.0,1,4121.89,42,13,649,122.5,4.18,87724.0,1,2697.0,2593
47,1579820400.0,1,6986.99,7,7,294,118.37,4.37,65427.0,2,1883.0,9004
32,1579824000.0,0,7655.72,13,6,78,146.62,2.42,15455.0,1,3436.0,7039
315,1579827600.0,0,8969.91,8,9,614,82.43,2.83,84748.0,2,954.0,5662
386,1579831200.0,1,4004.46,16,11,346,68.89,3.48,4737.0,1,4192.0,9303
279,1579834800.0,1,6898.1,39,11,1485,85.66,2.63,27339.0,0,2034.0,2128
41,1579838400.0,0,785.07,35,10,679,134.03,0.36,56939.0,3,1117.0,9988
493,1579842000.0,1,496.87,23,10,338,117.7,2.13,63055.0,1,953.0,3630
399,1579845600.0,1,6378.18,14,6,704,135.54,3.11,94764.0,3,1708.0,1141
470,1579849200.0,1,3184.72,26,10,564,75.69,2.76,44696.0,2,2570.0,6128
353,1579852800.0,1,1301.71,38,13,1111,67.41,3.52,72352.0,1,2152.0,6467
27,1579856400.0,1,9675.41,14,9,826,63.39,0.23,24270.0,0,314.0,6739
457,1579860000.0,1,5854.84,12,15,1440,52.09,1.59,19741.0,0,-100.0,3496
497,1579863600.0,1,9988.23,2,13,2078,116.3,1.52,55874.0,0,3296.0,8256
442,1579867200.0,0,1947.89,25,8,77,123.14,1.08,19290.0,3,4802.0,1402
229,1579870800.0,1,1623.31,47,7,1079,114.18,4.29,51538.0,1,3905.0,4079
196,1579874400.0,0,3416.53,46,13,710,75.95,1.78,52971.0,3,3710.0,6636
353,1579878000.0,1,9208.87,45,13,1111,67.41,3.52,72352.0,1,2152.0,6467
193,1579881600.0,1,8555.93,5,10,590,139.08,3.8,40952.0,2,1083.0,2944
376,1579885200.0,1,6953.09,28,7,702,99.59,2.23,54506.0,3,899.0,3355
5,1579888800.0,0,9032.96,4,8,651,73.32,1.06,9732.0,2,377.0,5978
343,1579892400.0,1,8523.68,19,13,2059,55.84,4.39,81196.0,2,711.0,7136
498,1579896000.0,0,830.89,23,10,760,86.18,2.28,10011.0,1,4231.0,9047
47,1579899600.0,1,1359.88,5,7,294,118.37,4.37,65427.0,2,1883.0,9004
286,1579903200.0,1,572.18,42,14,677,57.58,3.65,250.0,1,3432.0,8213
127,1579906800.0,0,2433.12,19,8,413,117.06,4.74,4871.0,0,1957.0,3472
28,1579910400.0,1,4016.48,40,15,602,80.2,3.96,54826.0,0,4722.0,9660
45,1579914000.0,0,1411.32,23,10,172,148.96,1.67,55769.0,0,7946.0,7340
45,1579917600.0,1,6369.15,40,10,172,148.96,1.67,55769.0,0,7946.0,7340
470,1579921200.0,0,8775.18,11,10,564,75.69,2.76,44696.0,2,2570.0,6128
485,1579928400.0,1,4206.13,40,13,462,93.97,1.53,60086.0,2,4074.0,7154
178,1579932000.0,0,7814.34,44,11,330,92.9,4.43,97755.0,2,4463.0,8853
448,1579935600.0,1,6003.37,44,13,919,102.17,0.83,53665.0,1,3877.0,7529
202,1579939200.0,1,14987.245,2,7,163,146.77,2.36,97699.0,3,3835.0,7627
88,1579942800.0,0,5475.04,4,7,1812,64.53,0.42,97173.0,3,1644.0,2727
312,1579946400.0,0,7443.44,30,14,623,59.82,0.95,81692.0,1,4856.0,4327
436,1579950000.0,0,4627.51,47,6,432,79.92,1.3,72887.0,1,7946.0,547
416,1579953600.0,1,9682.25,24,13,1319,78.69,0.53,96567.0,1,1900.0,9643
402,1579957200.0,0,844.08,3,8,735,70.36,4.18,4778.0,3,592.0,4587
317,1579960800.0,1,7516.12,35,7,887,110.97,2.17,44015.0,3,1661.0,2753
343,1579964400.0,0,1865.51,39,13,2059,55.84,4.39,81196.0,2,711.0,7136
235,1579968000.0,1,7319.83,1,6,1305,89.39,0.76,58238.0,0,3744.0,1706
213,1579971600.0,1,643.33,10,9,920,126.68,3.91,23408.0,1,623.0,800
109,1579975200.0,1,7769.96,16,13,1304,126.5,0.41,15905.0,2,2315.0,3170
344,1579978800.0,1,894.59,32,4,783,140.73,0.25,27355.0,1,-100.0,6729
16,1579982400.0,1,4148.49,3,11,1040,112.89,1.31,97043.0,1,1884.0,6904
462,1579986000.0,0,939.42,47,9,394,109.75,2.08,41955.0,0,4806.0,3952
462,1579989600.0,0,2539.92,27,9,394,109.75,2.08,41955.0,0,4806.0,3952
442,1579993200.0,1,8444.74,43,8,77,123.14,1.08,19290.0,3,4802.0,1402
395,1579996800.0,1,4906.14,28,10,806,92.63,0.15,9070.0,0,3778.0,7104
71,1580000400.0,1,3168.88,25,12,314,146.53,1.94,28439.0,3,2617.0,8191
494,1580004000.0,0,2968.17,14,8,605,111.05,0.22,72796.0,3,3453.0,565
365,1580007600.0,1,4424.69,5,7,905,130.67,2.89,54352.0,3,3039.0,1487
178,1580011200.0,1,4655.31,34,11,330,92.9,4.43,97755.0,2,4463.0,8853
79,1580014800.0,0,1276.74,39,6,622,54.48,0.77,62233.0,1,2029.0,3557
396,1580018400.0,0,5664.55,7,10,580,120.05,3.36,91417.0,0,4845.0,1617
208,1580022000.0,0,7889.17,45,11,657,129.6,1.63,46939.0,3,1795.0,6837
98,1580025600.0,0,7061.38,12,15,656,59.57,0.97,43968.0,1,1702.0,8433
370,1580029200.0,1,645.58,34,12,672,131.63,2.81,45661.0,3,-100.0,917
10,1580032800.0,0,5712.08,33,9,1595,116.22,2.27,29884.0,2,465.0,9859
339,1580036400.0,0,3226.98,1,15,1009,100.15,3.09,87367.0,1,694.0,2478
27,1580040000.0,0,5091.69,37,9,826,63.39,0.23,24270.0,0,314.0,6739
466,1580043600.0,0,5764.38,42,12,3070,61.21,3.38,10814.0,1,1164.0,3592
4,1580047200.0,0,5775.89,8,8,591,128.93,0.12,35888.0,0,3981.0,8933
483,1580050800.0,0,155.84,1,10,362,104.3,3.96,15410.0,0,3598.0,8062
171,1580054400.0,1,3189.64,30,7,491,95.59,2.96,18840.0,0,3935.0,1613
